Work Package Code,Service Code,Service Line
Q,Q.2,"175.5.21. Ensure that all Planned Preventative Maintenance and reactive maintenance activities are managed, executed and monitored through the CAFM system."
Q,Q.2,175.5.22. Capture all greenhouse gas emission and carbon net zero related data as it applies to the Buyer's Assets and systems;
Q,Q.2,"175.5.23. Operate in a way that integrates data with the Buyer’s IT systems, the CAFM system of an independent helpdesk and/or assurance service Supplier where appropriate. Where this is a requirement, further information will be provided by the Buyer in the Call-Off Procedure;"
Q,Q.2,"175.5.24. Operate in a way that it enables the capture of third-party data where appropriate. Where this is a requirement, further information will be provided by the Buyer in the Call-Off Procedure;"
Q,Q.2,"175.5.25. Interact with the Buyer’s IT systems, an independent helpdesk, assurance and / or performance partner where appropriate. In such a situation, the Supplier shall be required to use the Authority’s defined master data to report activities against. This will be defined by the Buyer in the Call-Off Procedure;"
Q,Q.2,175.5.26. Record data which shall be aligned with the Buyers Asset information requirements. This will be aligned with the service level and duties required under an SFG20 regime and/or requirements specified by the Buyer in the Call-Off Procedure; and
Q,Q.2,"175.5.27. Produce and maintain a Contract fixed Asset register in line with the Asset information requirements schedule as defined by the Buyer in the Call-Off Procedure. This shall be compiled from Condition Surveys, location surveys, schematic drawings, operating and maintenance manuals and all Asset register details entered into the CAFM system at the Buyer Premises."
Q,Q.2,175.6. The Supplier shall work with the Buyer to limit the requirement for further survey and Asset Verification in the event of the coming to an end of their Contract.
Q,Q.2,175.7. The Supplier shall create a measure within the CAFM system which allows the suspension of any reactive activity which results in a repair which cannot be completed due to lead times of Replacement Equipment or the need for the Buyer’s sanction of costs (e.g. automated delay request and authorisation process). The Supplier shall agree in advance with the Buyer the exact criteria for suspension.
Q,Q.2,"175.8. At the end of the Contract, the Supplier shall be responsible for ensuring that all information is quality checked to ensure full compliance with the Standards of a Construction Operations Building information Exchange. Information shall be codified in line with SFG20, Uniclass 2015 and NRM3 for quality assurance purposes for completeness and accuracy."
Q,Q.2,175.9. The Supplier shall ensure that the Asset tracking functionality shall operate in line with the Asset information requirements of the Buyer and have the capability to:
Q,Q.2,"175.9.1. Provide various forms of information relating to Assets including location, warranty, parts and maintenance records;"
Q,Q.2,175.9.2. Construction Operation Building information Exchange (COBie) sheets;
Q,Q.2,175.9.3. Building information Models for New Build and Retrofit projects. This should include access to BIM object library where available;
Q,Q.2,"175.9.4. Provide logical grouping of Assets for easy storage, retrieval and viewing codified in line with SFG20, NRM3 and Uniclass 2015;"
Q,Q.2,175.9.5. Provide the ability to record planned and reactive maintenance information to enable full visibility of an Asset’s service history;
Q,Q.2,175.9.6. Ensure future planned and reactive maintenance requirements generate alerts at the appropriate time;
Q,Q.2,175.9.7. Identify movement and tracking of Assets within existing or external systems;
Q,Q.2,175.9.8. Associate Assets to the Buyer’s staff departments or locations;
Q,Q.2,175.9.9. Associate Asset contract for automatic issue of related Service requests to maintaining third party Suppliers;
Q,Q.2,"175.9.10. Provide an export capability of Asset data to third party applications using industry standard tools, for example an application programming interface (API) or through export to a suitable interoperable file format aligned to the information structure of COBie and the classification Standards of SFG20, NRM3 and Uniclass 2015;"
Q,Q.2,175.9.11. Provide full Asset reporting for distribution to interested parties defined by the Buyer;
Q,Q.2,175.9.12. Utilise the NRM3 standard to classify the information;
Q,Q.2,175.9.13. Provide processes to allocate accommodation and manage Buyer’s residential property portfolio;
Q,Q.2,175.9.14. Provide a dynamic link to property related Planned Preventative Maintenance activities;
Q,Q.2,"175.9.15. Provide storage and maintenance of hazardous related data, for example asbestos;"
Q,Q.2,"175.9.16. Track the condition of the Buyer Premises including structure, fabric and mechanical elements;"
Q,Q.2,175.9.17. Monitor building lifecycle costs and energy efficiency;
Q,Q.2,175.9.18. Provide status reports and updates on the level of statutory compliance at the Buyer Premises; and
Q,Q.2,"175.9.19. Provide a repository for all Buyer documents to include but be limited to CAD drawings, schematic drawings, photographs, BIM drawings, statutory certificates in various formats to include 2D, 3D and scanned documents."
Q,Q.2,175.10. The cost control functionality shall have the capability to:
Q,Q.2,"175.10.1. Track costs through multi-level hierarchy of budgets, contracts and projects;"
Q,Q.2,175.10.2. Provide transparency of full facilities spend and generation of single or multi-line purchase Orders;
Q,Q.2,175.10.3. Provide details of spend for planned and reactive maintenance expenditure against specific Asset types and systems;
Q,Q.2,"175.10.4. Capture all costs including direct labour, Subcontractor labour, Replacement Equipment, materials and consumable costs associated with Planned Preventative Maintenance and reactive maintenance Services;"
Q,Q.2,175.10.5. Provide details of benchmarking data;
Q,Q.2,175.10.6. Discount purchase Orders or individual line items;
Q,Q.2,175.10.7. Provide purchase Order receipt acknowledgement;
Q,Q.2,"175.10.8. Navigate, search and view all budget information;"
Q,Q.2,175.10.9. Link trade rates to the contractual resource rates agreed with the Buyer;
Q,Q.2,"175.10.10. Provide projects functionality which enables tracking of project spend, progress against the defined RIBA outputs, key Milestone Dates and stakeholders;"
Q,Q.2,"175.10.11. Provide costs for all Billable Works, to include Call-Off unit of measure pricing metrics and bespoke schedule of rates pricing metric data where required by the Buyer in the Call-Off Procedure;"
Q,Q.2,175.10.12. Easily distribute information to stakeholders;
Q,Q.2,175.10.11. Ensure Financial Reports are available for ad-hoc reporting or scheduled generation basis;
Q,Q.2,175.10.12. Navigate data tree to ensure simple management and retrieval of all facilities information; and
Q,Q.2,175.10.13. Manage health and safety equipment and Service requests.
Q,Q.2,175.11. The property management functionality shall have the capability to:
Q,Q.2,"175.11.1. Use industry standard BIM tools to detail, plan and manage space allocation;"
Q,Q.2,"175.11.2. Utilise industry standard classification SFG20, Uniclass 2015 and NRM3 to map spaces, Assets and assign attributes; in line with the COBie structure; and"
Q,Q.2,175.11.3. Ensure easy movement and tracking of Assets within the CAFM system.
Q,Q.2,175.11.4. Store all Buyer Premises related documents including contracts and lease agreements;
Q,Q.2,"175.11.5. Store all Buyer Premises related documentation as required for inclusion within the Buyer Premises logbook, to include but not be limited to:"
Q,Q.2,175.11.5.1. Health and safety documentation;
Q,Q.2,175.11.5.2. Written schemes of examination;
Q,Q.2,175.11.5.3. Written schemes of control;
Q,Q.2,175.11.5.4. Fire risk assessments;
Q,Q.2,175.11.5.5. Electrical testing data;
Q,Q.2,175.11.5.6. Asset data / registers;
Q,Q.2,175.11.5.7. Asset condition data;
Q,Q.2,175.11.5.8. Planned Preventative Maintenance schedules;
Q,Q.2,175.11.5.9. Asbestos management plans;
Q,Q.2,175.11.5.10. COSHH risk assessments;
Q,Q.2,175.11.5.11. Energy performance / utility usage data;
Q,Q.2,175.11.5.12. Audit reports;
Q,Q.2,175.11.5.13. Asset data;
Q,Q.2,175.11.5.14. Insurance inspection records;
Q,Q.2,175.11.5.15. Water risk assessments;
Q,Q.2,175.11.5.16. Emergency isolation and utility metering data;
Q,Q.2,175.11.5.17. Security assignment instructions;
Q,Q.2,175.11.5.18. Business continuity and disaster recovery data; and
Q,Q.2,175.11.5.19. Emergency out-oh-hour contact details.
Q,Q.2,"175.11.6. Store all details of the Buyer’s residential properties including photographs, CAD plans, floor plans, external grounds drawings; resident facilities, utility infrastructure and providers, contracts, lease agreements and health and safety documents;"
Q,Q.2,175.11.7. Navigate the storage of Buyer Premises contact information; and
Q,Q.2,175.11.8. Generate property management reports.
Q,Q.2,175.12. The report functionality shall have the capability to:
Q,Q.2,175.12.1. Report on helpdesk performance management;
Q,Q.2,175.12.2. Report on levels of statutory compliance;
Q,Q.2,175.12.3. Automatically generate reports;
Q,Q.2,175.12.4. Provide direct email distribution to stakeholders;
Q,Q.2,175.12.5. Produce specific corporate reporting requirements;
Q,Q.2,175.12.6. Analyse data;
Q,Q.2,175.12.7. Provide extensive reports as standard;
Q,Q.2,175.12.8. Provide measured performance benchmarking; and
Q,Q.2,175.12.9. Provide cost control and monitoring.
Q,Q.2,"175.13. The Supplier shall ensure that that in line with best practice, the CAFM system has its own business continuity and disaster recovery plan in place to enable continuity of service without degradation."
Q,Q.2,"175.14. At the end of the Call-Off Contract Period, or in the event of termination of the Call-Off Contract and for any reason, ownership of the Buyer’s data contained within the CAFM system shall remain with the Buyer."
Q,Q.3,174. Service Q3 – CAFM Services
Q,Q.3,174. Soft FM CAFM Services
Q,Q.3,174.1. The following Standards apply to this Service - SQ1.
Q,Q.3,"174.2. Where the Buyer requirements include the provision of a TFM and / or Hard FM requirement in the Call-Off Procedure, the Supplier shall provide the system and software required to deliver the Services for the Buyer. Where a Buyer requires a CAFM provision that interfaces with an existing Buyer’s CAFM system, the Supplier shall be responsible for the provision of this interface. costs for these Services should be included within the Supplier costs within the Charges."
Q,Q.3,174.3 The Supplier shall be responsible for the provision of all Buyer licenses. costs for this provision should be included within the Supplier costs within the Charges. Further details of the Buyer’s requirements will be provided at Call-Of.
Q,Q.3,174.4. The Supplier shall be responsible for ensuring:
Q,Q.3,"174.4.1. the CAFM system has the capability to ensure that all managerial quality monitoring, complaints, planned and reactive activities are managed, executed and monitored through the CAFM system."
Q,Q.3,174.4.2. the Buyer has full access to the live CAFM system data at all times and be responsible for ensuring that the data can be accessed electronically via the Buyers internal network i.e. a web based application which can be accessed via a web browser. The Supplier shall be responsible for the provision of a reasonable number of licences for Buyer Staff to allow access to the CAFM system. Details of the requirements shall be defined by the Buyer in the Call-Off Procedure.
Q,Q.3,174.4.3. an application programming interface or export function for the systems data shall be available at all times to the Buyer.
Q,Q.3,174.4.4. all feedback information associated with its activities and information relating to the completion of Service requests is promptly and accurately entered into the CAFM system.
Q,Q.3,"174.4.5. the necessary resources to maintain, extend and enhance both the quality and the depth of the information held in the CAFM system to the mutual benefit of both itself and the Buyer. This shall include:"
Q,Q.3,174.4.5.1. The adoption of point cloud survey information;
Q,Q.3,174.4.5.2. Building information models;
Q,Q.3,174.4.5.3. Photogrammetry; and
Q,Q.3,174.4.5.4. Telemetry.
Q,Q.3,174.4.6. all response and rectification periods required by the Buyer are maintained within the CAFM system and the CAFM system has the capability to produce alerts as reactive or planned works that are about to breach their KPI agreement.
Q,Q.3,174.4.7. the CAFM system has the capability to link duplicate Service requests and parent and child Service requests and track Service requests through the various stages to completion.
Q,Q.3,174.4.8. all parent and child relationships be codified and recorded within any data or information exchange from the CAFM system(s).
Q,Q.3,"174.4.9. the CAFM system captures all costs including direct labour, Subcontractor labour, consumable and material costs;"
Q,Q.3,"174.4.10. they are capable of interacting with the Buyer’s IT systems, an independent helpdesk, assurance and / or performance partner where appropriate. In such a situation, the Supplier shall be required to use the Authority’s defined master data to report activities against. This will be defined by the Buyer in the Call-Off Procedure."
Q,Q.3,"174.4.11. The Supplier shall have the capability to operate its CAFM system in a way that integrates data with the Buyer’s IT systems, the CAFM system of an independent helpdesk and/or assurance service Supplier where appropriate. Where this is a requirement, further information will be provided by the Buyer in the Call-Off Procedure."
Q,Q.3,"174.4.12. The Supplier shall have the capability to operate its CAFM system in a way that it enables the capture of third-party data where appropriate. Where this is a requirement, further information will be provided by the Buyer in the Call-Off Procedure."
Q,Q.3,174.5. The CAFM system shall have the capability to:
Q,Q.3,174.5.1. Record and report by each Buyer Premises or location;
Q,Q.3,174.5.2. Review work assignment to Supplier Staff and Subcontractors;
Q,Q.3,174.5.3. record and track the history of reactive work on specific Assets as required by the Buyer; and
Q,Q.3,"174.5.4. Track progress on logged activities, issue status updates and the provision of on-screen alerts;"
Q,Q.3,174.5.5. Provide automated email notifications of work requests;
Q,Q.3,174.5.6. Provide automatic status updates to the Buyer’s Representatives;
Q,Q.3,174.5.7 Provide current and historical levels of statutory and contractual compliance across all planned and reactive activities across all Buyer Premises (e.g. compliance dashboard);
Q,Q.3,174.5.8. Provide search and visibility of calls and activities logged directly by Buyer Staff via an interface or other electronic means;
Q,Q.3,"174.5.9. Provide automatic associated hazard warnings, for example asbestos alerts;"
Q,Q.3,174.5.10. Allocate and schedule appointment dates and times with the occupants of residential housing and Buyer’s representatives within Buyer Premises for audits and inspections;
Q,Q.3,174.5.11. Provide online portal systems to facilitate automated online booking systems to enable the Buyer’s representatives and residential housing occupants to schedule attendance for work related activities directly online;
Q,Q.3,"174.5.12. Provide automated facilities for online invoicing, hard and soft charging processes and payment processes;"
Q,Q.3,174.5.13. Provide clear and proactive management of KPI agreements;
Q,Q.3,174.5.14. Provide accurate reporting Management Information and KPI performance data to meet the requirements of the Buyer and Authority;
Q,Q.3,174.5.15. Log Service requests via intranet and internet;
Q,Q.3,174.5.16. Automatically prioritise work and job escalation when appropriate; and
Q,Q.3,"174.5.17. Manage room booking / workplace allocation, to include but not be limited to meeting rooms, conference rooms, community lettings, event spaces and workstation allocation for Buyer Staff and visitors shall be booked and managed by a booking system to optimise as far as is practicable the use of space. The Service shall include the facility to:"
Q,Q.3,174.5.17.1. Accept electronic online bookings and confirmations;
Q,Q.3,174.5.17.2. Ensure no double bookings;
Q,Q.3,"174.5.17.3. Provide a holistic range of ancillary Services such as hospitality, room set-up and Audio Visual support;"
Q,Q.3,"174.5.17.4. Provide reporting on trends on meeting room utilisation and lettings usage and any income shall be managed through the system hospitality, room set-up and audio visual (AV) support;"
Q,Q.3,174.5.17.5. Integrate with other facilities data to provide detailed financial and ownership details; and
Q,Q.3,174.5.17.6. Enable two-way communication including importing data from third party financial software or exporting to a data file.
Q,Q.3,174.6. The cost control functionality shall have the capability to:
Q,Q.3,"174.6.1. Track costs through multi-level hierarchy of budgets, contracts and projects;"
Q,Q.3,174.6.2. Provide transparency of full facilities spend and generation of single or multi-line purchase Orders;
Q,Q.3,174.6.3. Discount purchase Orders or individual line items;
Q,Q.3,174.6.4. Provide purchase Order receipt acknowledgement;
Q,Q.3,174.5.5. Provide details of benchmarking data;
Q,Q.3,"174.6.6. Navigate, search and view all budget information;"
Q,Q.3,174.6.7. Link trade rates to the contractual resource rates agreed with the Buyer;
Q,Q.3,"174.6.8. Provide projects functionality which enables tracking of project spend, progress against the defined RIBA outputs, key Milestone Dates and stakeholders;"
Q,Q.3,"174.6.9. Provide costs for all Billable Works, to include Call-Off unit of measure pricing metrics and bespoke schedule of rates pricing metric data where required by the Buyer in the Call-Off Procedure."
Q,Q.3,174.6.10. Easily distribute information to stakeholders;
Q,Q.3,174.6.11. Ensure Financial Reports are available for ad-hoc reporting or scheduled generation basis;
Q,Q.3,174.6.12. Navigate data tree to ensure simple management and retrieval of all facilities information; and
Q,Q.3,174.6.13. Manage health and safety equipment and Service requests.
Q,Q.3,174.7. The property management functionality shall have the capability to:
Q,Q.3,174.7.1. Store all Buyer Premises related documents including contracts and lease agreements;
Q,Q.3,"174.7.2. Store all Buyer Premises related documentation as required for inclusion within the Buyer Premises logbook, to include but not be limited to:"
Q,Q.3,174.7.2.1. Health and safety documentation;
Q,Q.3,174.7.2.2. COSHH risk assessments;
Q,Q.3,174.7.2.3. Audit reports;
Q,Q.3,174.7.2.4. Security assignment instructions;
Q,Q.3,174.7.2.5. Emergency isolation and utility metering data;
Q,Q.3,174.7.2.6. Business continuity and disaster recovery data; and
Q,Q.3,174.7.2.7. Emergency out-of-hour contact details.
Q,Q.3,"174.7.3. Store all details of the Buyer’s residential properties including photographs, CAD plans, floor plans, external grounds drawings; resident facilities, utility infrastructure and providers, contracts, lease agreements and health and safety documents;"
Q,Q.3,174.7.4. Navigate the storage of Buyer Premises contact information; and
Q,Q.3,174.7.5. Generate property management reports.
Q,Q.3,174.8. The report functionality shall have the capability to:
Q,Q.3,174.8.1. Report on helpdesk performance management;
Q,Q.3,174.8.2. Automatically generate reports;
Q,Q.3,174.8.3. Provide direct email distribution to stakeholders;
Q,Q.3,174.8.4. Produce specific corporate reporting requirements;
Q,Q.3,174.8.5. Analyse data;
Q,Q.3,174.8.6. Provide extensive reports as standard;
Q,Q.3,174.8.7. Provide measured performance benchmarking; and
Q,Q.3,174.8.8. Provide cost control and monitoring.
Q,Q.3,"174.9. The Supplier shall ensure that that in line with best practice, the CAFM system has its own business continuity and disaster recovery plan in place to enable continuity of service without degradation."
Q,Q.3,"174.10.At the end of the Call-Off Contract Period, or in the event of termination of the Call-Off Contract and for any reason, ownership of the Buyer’s data contained within the CAFM system shall remain with the Buyer."
Q,Q.3,175. TFM / Hard FM CAFM Requirements
Q,Q.3,175.1. The following Standards apply to this Service – SQ2.
Q,Q.3,"175.2. Where the Buyer requirements include the provision of a TFM and / or Hard FM requirement in the Call-Off Procedure, the Supplier shall provide the system and software required to deliver the Services for the Buyer. Where a Buyer requires a CAFM provision that interfaces with an existing Buyer’s CAFM system, the Supplier shall be responsible for the provision of this interface. costs for these Services should be included within the Supplier costs within the Charges."
Q,Q.3,175.3. The Supplier shall be responsible for the provision of all Buyer licenses to allow access to the to the CAFM system. costs for this provision should be included within the Supplier costs within the Charges. Further details of the Buyer’s requirements will be provided at Call-Of.
Q,Q.3,175.4. The Supplier shall be responsible for ensuring:
Q,Q.3,"175.4.1. the CAFM system has the capability to ensure that all managerial quality monitoring, complaints, planned and reactive activities are managed, executed and monitored through the CAFM system."
Q,Q.3,175.4.2. the CAFM system enables the Buyer full access to the live CAFM system data at all times and be responsible for ensuring that the data can be accessed electronically via the Buyers internal network i.e. a web based application which can be accessed via a web browser.
Q,Q.3,175.4.3. the CAFM system has the capability to enable live reporting on levels of statutory compliance across all in-scope Services and Buyer Premises.
Q,Q.3,175.4.4. the availability of an application programming interface or export function for the systems data at all times to the Buyer.
Q,Q.3,175.4.4. the CAFM system has the capability to enable all feedback information associated with its activities and information relating to the completion of Service requests to be promptly and accurately entered into the CAFM system.
Q,Q.3,"175.4.5. the necessary resources to maintain, extend and enhance both the quality and the depth of the information held in the CAFM system to the mutual benefit of both itself and the Buyer are provided. This shall include:"
Q,Q.3,175.4.5.1. The adoption of point cloud survey information;
Q,Q.3,175.4.5.2. Building information models;
Q,Q.3,175.4.5.3. Photogrammetry; and
Q,Q.3,175.4.5.4. Telemetry.
Q,Q.3,175.4.6. all response and rectification periods required by the Buyer are maintained within the CAFM system and the CAFM system has the capability to produce automated alerts as reactive or planned works that are about to breach their KPI agreement.
Q,Q.3,175.4.7. the CAFM system has the capability to link duplicate Service requests and parent and child Service requests and track Service requests through the various stages to completion.
Q,Q.3,175.4.8. all parent and child relationships be codified and recorded within any data or information exchange from the CAFM system(s).
Q,Q.3,175.5. The CAFM system shall have the capability to:
Q,Q.3,175.5.1. Record and report by each Buyer Premises or location;
Q,Q.3,175.5.2. Review work assignment to Supplier Staff and Subcontractors;
Q,Q.3,175.5.3. record and track the history of reactive work on specific Assets as required by the Buyer; and
Q,Q.3,"175.5.4. Track progress on logged activities, issue status updates and the provision of on-screen alerts;"
Q,Q.3,175.5.5. Provide automated email notifications of work requests;
Q,Q.3,175.5.6. Provide automatic status updates to the Buyer’s Representatives;
Q,Q.3,175.5.7. Provide current and historical levels of statutory and contractual compliance across all planned and reactive activities across all Buyer Premises (e.g. compliance dashboard);
Q,Q.3,175.5.8. Provide search and visibility of calls and activities logged directly by Buyer Staff via an interface or other electronic means;
Q,Q.3,"175.5.9. Provide automatic associated hazard warnings, for example asbestos alerts;"
Q,Q.3,175.5.10. Allocate and schedule appointment dates and times with the occupants of residential housing and Buyer’s representatives within Buyer Premises for audits and inspections;
Q,Q.3,175.5.11. Provide online portal systems to facilitate automated online booking systems to enable the Buyer’s representatives and residential housing occupants to schedule attendance for work related activities directly online;
Q,Q.3,"175.5.12. Provide automated facilities for online invoicing, hard and soft charging processes and payment processes;"
Q,Q.3,175.5.13. Provide clear and proactive management of KPI agreements;
Q,Q.3,175.5.14. Provide accurate reporting Management Information and KPI performance data to meet the requirements of the Buyer and Authority;
Q,Q.3,175.5.15. Log Service requests via intranet and internet;
Q,Q.3,175.5.16. Automatically prioritise work and job escalation when appropriate; and
Q,Q.3,"175.5.17. Manage room booking / workplace allocation, to include but not be limited to meeting rooms, conference rooms, community lettings, event spaces and workstation allocation for Buyer Staff and visitors shall be booked and managed by a booking system to optimise as far as is practicable the use of space. The Service shall include the facility to:"
Q,Q.3,175.5.17.1. Accept electronic online bookings and confirmations.
Q,Q.3,175.5.17.2. Ensure no double bookings.
Q,Q.3,"175.5.17.3. Provide a holistic range of ancillary Services such as hospitality, room set-up and Audio Visual support."
Q,Q.3,"175.5.17.4. Provide reporting on trends on meeting room utilisation and lettings usage and any income shall be managed through the system hospitality, room set-up and audio visual (AV) support."
Q,Q.3,175.5.17.5. Integrate with other facilities data to provide detailed financial and ownership details;
Q,Q.3,175.5.17.6. Enable two-way communication including importing data from third party financial software or exporting to a data file.
Q,Q.3,"175.5.18. Individually reference all Assets and have the capability to identify Assets in four hierarchical structures to include service type, geographical location, NRM3 and Uniclass 2015;"
Q,Q.3,"175.5.19. Having the flexibility to allow these four (4) hierarchies to be cross-referenced at different levels to allow greater capability in identifying particular Assets, systems or sections of Services within any Buyer Premises. The Supplier shall take into account the appropriate data security considerations of how this information is stored and be aware of the Centre for Protection for National Infrastructure (CPNI) guidance;"
Q,Q.3,"175.5.20. Identify all Assets which are scheduled for maintenance or require attention due to malfunction on job sheets, using digital formats / forms wherever possible, with respect to type and accurate location;"
Q,Q.3,"175.5.21. Ensure that all Planned Preventative Maintenance and reactive maintenance activities are managed, executed and monitored through the CAFM system."
Q,Q.3,175.5.22. Capture all greenhouse gas emission and carbon net zero related data as it applies to the Buyer's Assets and systems;
Q,Q.3,"175.5.23. Operate in a way that integrates data with the Buyer’s IT systems, the CAFM system of an independent helpdesk and/or assurance service Supplier where appropriate. Where this is a requirement, further information will be provided by the Buyer in the Call-Off Procedure;"
Q,Q.3,"175.5.24. Operate in a way that it enables the capture of third-party data where appropriate. Where this is a requirement, further information will be provided by the Buyer in the Call-Off Procedure;"
Q,Q.3,"175.5.25. Interact with the Buyer’s IT systems, an independent helpdesk, assurance and / or performance partner where appropriate. In such a situation, the Supplier shall be required to use the Authority’s defined master data to report activities against. This will be defined by the Buyer in the Call-Off Procedure;"
Q,Q.3,175.5.26. Record data which shall be aligned with the Buyers Asset information requirements. This will be aligned with the service level and duties required under an SFG20 regime and/or requirements specified by the Buyer in the Call-Off Procedure; and
Q,Q.3,"175.5.27. Produce and maintain a Contract fixed Asset register in line with the Asset information requirements schedule as defined by the Buyer in the Call-Off Procedure. This shall be compiled from Condition Surveys, location surveys, schematic drawings, operating and maintenance manuals and all Asset register details entered into the CAFM system at the Buyer Premises."
Q,Q.3,175.6. The Supplier shall work with the Buyer to limit the requirement for further survey and Asset Verification in the event of the coming to an end of their Contract.
Q,Q.3,175.7. The Supplier shall create a measure within the CAFM system which allows the suspension of any reactive activity which results in a repair which cannot be completed due to lead times of Replacement Equipment or the need for the Buyer’s sanction of costs (e.g. automated delay request and authorisation process). The Supplier shall agree in advance with the Buyer the exact criteria for suspension.
Q,Q.3,"175.8. At the end of the Contract, the Supplier shall be responsible for ensuring that all information is quality checked to ensure full compliance with the Standards of a Construction Operations Building information Exchange. Information shall be codified in line with SFG20, Uniclass 2015 and NRM3 for quality assurance purposes for completeness and accuracy."
Q,Q.3,175.9. The Supplier shall ensure that the Asset tracking functionality shall operate in line with the Asset information requirements of the Buyer and have the capability to:
Q,Q.3,"175.9.1. Provide various forms of information relating to Assets including location, warranty, parts and maintenance records;"
Q,Q.3,175.9.2. Construction Operation Building information Exchange (COBie) sheets;
Q,Q.3,175.9.3. Building information Models for New Build and Retrofit projects. This should include access to BIM object library where available;
Q,Q.3,"175.9.4. Provide logical grouping of Assets for easy storage, retrieval and viewing codified in line with SFG20, NRM3 and Uniclass 2015;"
Q,Q.3,175.9.5. Provide the ability to record planned and reactive maintenance information to enable full visibility of an Asset’s service history;
Q,Q.3,175.9.6. Ensure future planned and reactive maintenance requirements generate alerts at the appropriate time;
Q,Q.3,175.9.7. Identify movement and tracking of Assets within existing or external systems;
Q,Q.3,175.9.8. Associate Assets to the Buyer’s staff departments or locations;
Q,Q.3,175.9.9. Associate Asset contract for automatic issue of related Service requests to maintaining third party Suppliers;
Q,Q.3,"175.9.10. Provide an export capability of Asset data to third party applications using industry standard tools, for example an application programming interface (API) or through export to a suitable interoperable file format aligned to the information structure of COBie and the classification Standards of SFG20, NRM3 and Uniclass 2015;"
Q,Q.3,175.9.11. Provide full Asset reporting for distribution to interested parties defined by the Buyer;
Q,Q.3,175.9.12. Utilise the NRM3 standard to classify the information;
Q,Q.3,175.9.13. Provide processes to allocate accommodation and manage Buyer’s residential property portfolio;
Q,Q.3,175.9.14. Provide a dynamic link to property related Planned Preventative Maintenance activities;
Q,Q.3,"175.9.15. Provide storage and maintenance of hazardous related data, for example asbestos;"
Q,Q.3,"175.9.16. Track the condition of the Buyer Premises including structure, fabric and mechanical elements;"
Q,Q.3,175.9.17. Monitor building lifecycle costs and energy efficiency;
Q,Q.3,175.9.18. Provide status reports and updates on the level of statutory compliance at the Buyer Premises; and
Q,Q.3,"175.9.19. Provide a repository for all Buyer documents to include but be limited to CAD drawings, schematic drawings, photographs, BIM drawings, statutory certificates in various formats to include 2D, 3D and scanned documents."
Q,Q.3,175.10. The cost control functionality shall have the capability to:
Q,Q.3,"175.10.1. Track costs through multi-level hierarchy of budgets, contracts and projects;"
Q,Q.3,175.10.2. Provide transparency of full facilities spend and generation of single or multi-line purchase Orders;
Q,Q.3,175.10.3. Provide details of spend for planned and reactive maintenance expenditure against specific Asset types and systems;
Q,Q.3,"175.10.4. Capture all costs including direct labour, Subcontractor labour, Replacement Equipment, materials and consumable costs associated with Planned Preventative Maintenance and reactive maintenance Services;"
Q,Q.3,175.10.5. Provide details of benchmarking data;
Q,Q.3,175.10.6. Discount purchase Orders or individual line items;
Q,Q.3,175.10.7. Provide purchase Order receipt acknowledgement;
Q,Q.3,"175.10.8. Navigate, search and view all budget information;"
Q,Q.3,175.10.9. Link trade rates to the contractual resource rates agreed with the Buyer;
Q,Q.3,"175.10.10. Provide projects functionality which enables tracking of project spend, progress against the defined RIBA outputs, key Milestone Dates and stakeholders;"
Q,Q.3,"175.10.11. Provide costs for all Billable Works, to include Call-Off unit of measure pricing metrics and bespoke schedule of rates pricing metric data where required by the Buyer in the Call-Off Procedure;"
Q,Q.3,175.10.12. Easily distribute information to stakeholders;
Q,Q.3,175.10.11. Ensure Financial Reports are available for ad-hoc reporting or scheduled generation basis;
Q,Q.3,175.10.12. Navigate data tree to ensure simple management and retrieval of all facilities information; and
Q,Q.3,175.10.13. Manage health and safety equipment and Service requests.
Q,Q.3,175.11. The property management functionality shall have the capability to:
Q,Q.3,"175.11.1. Use industry standard BIM tools to detail, plan and manage space allocation;"
Q,Q.3,"175.11.2. Utilise industry standard classification SFG20, Uniclass 2015 and NRM3 to map spaces, Assets and assign attributes; in line with the COBie structure; and"
Q,Q.3,175.11.3. Ensure easy movement and tracking of Assets within the CAFM system.
Q,Q.3,175.11.4. Store all Buyer Premises related documents including contracts and lease agreements;
Q,Q.3,"175.11.5. Store all Buyer Premises related documentation as required for inclusion within the Buyer Premises logbook, to include but not be limited to:"
Q,Q.3,175.11.5.1. Health and safety documentation;
Q,Q.3,175.11.5.2. Written schemes of examination;
Q,Q.3,175.11.5.3. Written schemes of control;
Q,Q.3,175.11.5.4. Fire risk assessments;
Q,Q.3,175.11.5.5. Electrical testing data;
Q,Q.3,175.11.5.6. Asset data / registers;
Q,Q.3,175.11.5.7. Asset condition data;
Q,Q.3,175.11.5.8. Planned Preventative Maintenance schedules;
Q,Q.3,175.11.5.9. Asbestos management plans;
Q,Q.3,175.11.5.10. COSHH risk assessments;
Q,Q.3,175.11.5.11. Energy performance / utility usage data;
Q,Q.3,175.11.5.12. Audit reports;
Q,Q.3,175.11.5.13. Asset data;
Q,Q.3,175.11.5.14. Insurance inspection records;
Q,Q.3,175.11.5.15. Water risk assessments;
Q,Q.3,175.11.5.16. Emergency isolation and utility metering data;
Q,Q.3,175.11.5.17. Security assignment instructions;
Q,Q.3,175.11.5.18. Business continuity and disaster recovery data; and
Q,Q.3,175.11.5.19. Emergency out-oh-hour contact details.
